,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
3274,2020-08-30,Podbeskidzie Bielsko - Biała 2 - 2 Cracovia,Cracovia,Loshaj F.,62:43,"7251,94","28,28","6,94",32,"32,73","437,20","1271,33","2836,76","2599,48","74,44",12463_filter_live_1.pdf,False,3,29,2020-08-30 Podbeskidzie Bielsko - Biała 2 - 2 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3275,2020-10-25,Lech Poznań 1 - 1 Cracovia,Cracovia,Loshaj F.,4:39,"500,11","22,84","6,46",0,"0,00","0,00","157,79","223,14","111,47","0,00",12506_filter_live_1.pdf,False,0,0,2020-10-25 Lech Poznań 1 - 1 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3276,2020-07-19,Piast Gliwice 1 - 1 Cracovia,Cracovia,Loshaj F.,51:31,"6017,35","27,10","7,01",23,"56,11","290,45","925,87","2628,67","2098,50","17,75",12446_filter_live_1.pdf,False,3,20,2020-07-19 Piast Gliwice 1 - 1 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3277,2020-07-11,Legia Warszawa 2 - 0 Cracovia,Cracovia,Loshaj F.,75:56,"8208,81","27,96","6,49",48,"64,04","662,07","1363,79","3248,51","2763,05","107,35",12428_filter_live_1.pdf,False,5,43,2020-07-11 Legia Warszawa 2 - 0 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3278,2020-11-22,Cracovia 0 - 1 Legia Warszawa,Cracovia,Loshaj F.,94:18,"11016,70","28,39","7,01",64,"133,47","945,44","2238,15","3996,02","3687,33","16,29",12521_filter_live_1.pdf,False,8,56,2020-11-22 Cracovia 0 - 1 Legia Warszawa,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3279,2021-03-19,Piast Gliwice 2 - 0 Cracovia,Cracovia,Loshaj F.,18:07,"2365,29","27,28","7,83",11,"11,75","143,09","546,21","948,55","712,52","3,17",12640_filter_live_1.pdf,False,1,10,2021-03-19 Piast Gliwice 2 - 0 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3280,2021-04-03,Cracovia 2 - 1 Lech Poznań,Cracovia,Loshaj F.,21:58,"2647,69","29,59","7,23",16,"97,24","186,75","598,55","978,44","785,68","1,03",12651_filter_live_1.pdf,False,3,13,2021-04-03 Cracovia 2 - 1 Lech Poznań,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3281,2020-12-04,Cracovia 1 - 1 Wisła Kraków,Cracovia,Loshaj F.,103:28,"11449,87","29,61","6,64",68,"189,47","999,04","2417,85","3786,41","3895,71","161,39",12537_filter_live_1.pdf,False,8,60,2020-12-04 Cracovia 1 - 1 Wisła Kraków,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3282,2021-02-13,Cracovia 1 - 1 Podbeskidzie Bielsko - Biała,Cracovia,Loshaj F.,97:20,"11035,34","28,33","6,80",54,"55,41","858,65","1931,76","4174,52","3811,97","203,03",12601_filter_live_1.pdf,False,5,49,2021-02-13 Cracovia 1 - 1 Podbeskidzie Bielsko - Biała,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3283,2020-07-04,Lechia Gdańsk 0 - 3 Cracovia,Cracovia,Loshaj F.,95:08,"11028,77","30,70","6,96",57,"223,22","647,15","2002,35","4248,76","3798,51","108,78",12421_filter_live_1.pdf,False,10,47,2020-07-04 Lechia Gdańsk 0 - 3 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3284,2020-08-22,Cracovia 2 - 1 Pogoń Szczecin,Cracovia,Loshaj F.,81:38,"8700,10","29,34","6,39",29,"116,73","401,19","1219,08","3480,93","3442,00","40,17",12450_filter_live_1.pdf,False,4,25,2020-08-22 Cracovia 2 - 1 Pogoń Szczecin,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3285,2020-11-27,Wisła Płock 0 - 1 Cracovia,Cracovia,Loshaj F.,73:36,"8978,27","29,29","7,32",45,"55,65","627,71","1882,57","3575,24","2794,45","42,65",12535_filter_live_1.pdf,False,4,41,2020-11-27 Wisła Płock 0 - 1 Cracovia,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3286,2021-02-28,Cracovia 2 - 4 KGHM Zagłębie Lubin,Cracovia,Loshaj F.,65:43,"7891,27","29,65","7,20",41,"81,16","567,74","1480,49","2967,12","2777,47","17,29",12621_filter_live_1.pdf,False,4,37,2021-02-28 Cracovia 2 - 4 KGHM Zagłębie Lubin,2020/2021,Loshaj,F.,21,18057381,€ 110.000,€ 2.800,2023-06-30,Kosovo,55,58,MC,2020-11-23,7,13,12,12,13,8,10,13,5,9,12,10,9,13,10,12,10,12,12,13,11,7,10,12,11,13,13,13,12,13,12,7,10,12,13,11
3287,2021-04-16,Górnik Zabrze 1 - 1 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,69:08,"8354,27","31,73","7,25",57,"87,31","730,03","1669,94","3376,22","2460,29","30,48",12673_filter_live_1.pdf,False,6,51,2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3288,2021-04-20,Śląsk Wrocław 4 - 3 Podbeskidzie Bielsko - Biała,Śląsk Wrocław,Janasik P.,101:56,"11023,19","30,84","6,49",81,"212,81","887,38","1780,57","4448,29","3612,73","81,41",12683_filter_live_1.pdf,False,14,67,2021-04-20 Śląsk Wrocław 4 - 3 Podbeskidzie Bielsko - Biała,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3289,2021-04-05,Jagiellonia Białystok 0 - 1 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,95:38,"11229,09","32,96","7,05",97,"450,13","893,55","2061,51","4410,11","3269,20","144,59",12654_filter_live_1.pdf,False,23,74,2021-04-05 Jagiellonia Białystok 0 - 1 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3290,2021-05-09,Warta Poznań 2 - 3 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,94:01,"10389,16","30,12","6,63",69,"225,44","784,25","1701,24","3974,94","3497,99","205,30",12711_filter_live_1.pdf,False,15,54,2021-05-09 Warta Poznań 2 - 3 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3291,2021-02-01,PGE FKS Stal Mielec 0 - 0 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,95:21,"10856,77","32,62","6,83",67,"186,16","739,92","1884,73","4200,80","3656,75","188,41",12566_filter_live_1.pdf,False,11,56,2021-02-01 PGE FKS Stal Mielec 0 - 0 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3292,2021-04-23,Raków Częstochowa 2 - 0 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,95:31,"11025,18","32,01","6,93",75,"298,99","771,31","1937,34","4244,22","3283,49","489,83",12688_filter_live_1.pdf,False,15,60,2021-04-23 Raków Częstochowa 2 - 0 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3293,2020-12-05,Śląsk Wrocław 1 - 0 Raków Częstochowa,Śląsk Wrocław,Janasik P.,94:10,"10110,47","33,73","6,44",66,"187,88","775,72","1528,28","4032,98","3511,64","73,97",12543_filter_live_1.pdf,False,9,57,2020-12-05 Śląsk Wrocław 1 - 0 Raków Częstochowa,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3294,2021-04-10,Śląsk Wrocław 1 - 1 Lechia Gdańsk,Śląsk Wrocław,Janasik P.,86:39,"10111,17","31,20","7,00",63,"250,29","660,30","1694,39","4246,02","3177,26","82,91",12660_filter_live_1.pdf,False,14,49,2021-04-10 Śląsk Wrocław 1 - 1 Lechia Gdańsk,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3295,2021-02-06,Piast Gliwice 2 - 0 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,93:19,"10712,68","32,67","6,89",61,"168,17","795,27","1748,88","4675,49","3291,61","33,26",12594_filter_live_1.pdf,False,9,52,2021-02-06 Piast Gliwice 2 - 0 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3296,2020-11-28,Podbeskidzie Bielsko - Biała 0 - 2 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,5:25,"642,94","24,34","7,11",4,"0,00","46,63","123,04","277,90","194,21","1,16",12532_filter_live_1.pdf,False,0,4,2020-11-28 Podbeskidzie Bielsko - Biała 0 - 2 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3297,2021-02-12,Śląsk Wrocław 1 - 1 Wisła Kraków,Śląsk Wrocław,Janasik P.,9:11,"1061,26","27,77","6,94",14,"33,21","145,64","228,62","445,22","207,53","1,04",12600_filter_live_1.pdf,False,3,11,2021-02-12 Śląsk Wrocław 1 - 1 Wisła Kraków,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3298,2021-04-30,Śląsk Wrocław 0 - 0 KGHM Zagłębie Lubin,Śląsk Wrocław,Janasik P.,92:12,"11175,78","31,66","7,27",69,"363,26","682,01","2103,91","4624,45","3354,07","48,08",12702_filter_live_1.pdf,False,19,50,2021-04-30 Śląsk Wrocław 0 - 0 KGHM Zagłębie Lubin,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3299,2021-02-21,Lech Poznań 1 - 0 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,15:39,"2051,37","29,56","7,87",8,"20,39","119,20","462,50","919,09","520,18","10,01",12614_filter_live_1.pdf,False,1,7,2021-02-21 Lech Poznań 1 - 0 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3300,2021-03-20,Śląsk Wrocław 0 - 0 Wisła Płock,Śląsk Wrocław,Janasik P.,94:33,"11278,15","32,02","7,16",58,"160,01","574,65","2164,92","5106,14","3239,77","32,66",12642_filter_live_1.pdf,False,9,49,2021-03-20 Śląsk Wrocław 0 - 0 Wisła Płock,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3301,2021-03-07,Śląsk Wrocław 0 - 1 Legia Warszawa,Śląsk Wrocław,Janasik P.,97:30,"12361,26","28,77","7,58",74,"168,72","814,18","2607,29","5684,20","3082,75","4,12",12624_filter_live_1.pdf,False,11,63,2021-03-07 Śląsk Wrocław 0 - 1 Legia Warszawa,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3302,2021-03-12,Cracovia 1 - 1 Śląsk Wrocław,Śląsk Wrocław,Janasik P.,75:27,"9264,92","28,07","7,37",57,"137,00","633,93","1756,28","4155,31","2539,91","42,49",12632_filter_live_1.pdf,False,8,49,2021-03-12 Cracovia 1 - 1 Śląsk Wrocław,2020/2021,Janasik,P.,873,96124432,€ 25.000,€ 550,2024-06-30,Poland,47,55,DR,2020-11-23,8,11,10,8,8,10,11,7,10,9,8,3,10,9,9,11,9,12,9,11,11,12,10,11,10,11,13,11,12,12,12,6,12,11,12,9
3303,2021-04-16,Górnik Zabrze 1 - 1 Śląsk Wrocław,Śląsk Wrocław,Poprawa K.,95:39,"9903,55","33,79","6,21",51,"145,72","544,84","1408,24","3954,67","3769,27","80,81",12673_filter_live_1.pdf,False,9,42,2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław,2020/2021,Poprawa,K.,881,96126534,€ 13.250,€ 325,2021-06-30,Poland,44,60,DR,2020-11-23,8,7,9,7,10,4,12,7,8,13,11,4,12,7,11,9,9,9,10,10,2,5,12,9,11,12,10,13,11,12,11,14,12,12,13,12
3304,2021-04-20,Śląsk Wrocław 4 - 3 Podbeskidzie Bielsko - Biała,Śląsk Wrocław,Poprawa K.,101:56,"10459,03","34,17","6,16",49,"194,71","545,08","1531,90","4252,20","3899,29","35,85",12683_filter_live_1.pdf,False,9,40,2021-04-20 Śląsk Wrocław 4 - 3 Podbeskidzie Bielsko - Biała,2020/2021,Poprawa,K.,881,96126534,€ 13.250,€ 325,2021-06-30,Poland,44,60,DR,2020-11-23,8,7,9,7,10,4,12,7,8,13,11,4,12,7,11,9,9,9,10,10,2,5,12,9,11,12,10,13,11,12,11,14,12,12,13,12
3305,2021-04-05,Jagiellonia Białystok 0 - 1 Śląsk Wrocław,Śląsk Wrocław,Poprawa K.,95:38,"9844,28","34,00","6,18",42,"175,59","476,45","1642,16","3895,05","3496,07","158,96",12654_filter_live_1.pdf,False,9,33,2021-04-05 Jagiellonia Białystok 0 - 1 Śląsk Wrocław,2020/2021,Poprawa,K.,881,96126534,€ 13.250,€ 325,2021-06-30,Poland,44,60,DR,2020-11-23,8,7,9,7,10,4,12,7,8,13,11,4,12,7,11,9,9,9,10,10,2,5,12,9,11,12,10,13,11,12,11,14,12,12,13,12
3306,2021-04-23,Raków Częstochowa 2 - 0 Śląsk Wrocław,Śląsk Wrocław,Poprawa K.,74:33,"7620,51","33,97","6,13",38,"59,96","464,71","1065,72","2983,85","2903,71","142,56",12688_filter_live_1.pdf,False,4,34,2021-04-23 Raków Częstochowa 2 - 0 Śląsk Wrocław,2020/2021,Poprawa,K.,881,96126534,€ 13.250,€ 325,2021-06-30,Poland,44,60,DR,2020-11-23,8,7,9,7,10,4,12,7,8,13,11,4,12,7,11,9,9,9,10,10,2,5,12,9,11,12,10,13,11,12,11,14,12,12,13,12
3307,2021-04-10,Śląsk Wrocław 1 - 1 Lechia Gdańsk,Śląsk Wrocław,Poprawa K.,95:27,"9729,26","33,51","6,12",46,"154,16","422,92","1408,70","3761,11","3904,23","78,14",12660_filter_live_1.pdf,False,9,37,2021-04-10 Śląsk Wrocław 1 - 1 Lechia Gdańsk,2020/2021,Poprawa,K.,881,96126534,€ 13.250,€ 325,2021-06-30,Poland,44,60,DR,2020-11-23,8,7,9,7,10,4,12,7,8,13,11,4,12,7,11,9,9,9,10,10,2,5,12,9,11,12,10,13,11,12,11,14,12,12,13,12
3308,2020-11-27,Górnik Zabrze 2 - 1 Pogoń Szczecin,Górnik Zabrze,Bainović F.,24:08,"2878,26","29,84","7,15",18,"27,47","203,61","648,52","1171,92","826,74","0,00",12529_filter_live_1.pdf,False,2,16,2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3309,2020-11-07,Śląsk Wrocław 0 - 0 Górnik Zabrze,Górnik Zabrze,Bainović F.,8:06,"995,50","30,11","7,38",8,"25,01","60,46","226,11","354,35","284,53","45,04",12527_filter_live_1.pdf,False,2,6,2020-11-07 Śląsk Wrocław 0 - 0 Górnik Zabrze,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3310,2020-11-20,Górnik Zabrze 1 - 2 Piast Gliwice,Górnik Zabrze,Bainović F.,50:58,"6235,16","26,31","7,34",24,"9,10","276,14","1585,16","2612,89","1730,85","21,02",12514_filter_live_1.pdf,False,1,23,2020-11-20 Górnik Zabrze 1 - 2 Piast Gliwice,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3311,2020-07-06,Wisła Płock 1 - 0 Górnik Zabrze,Górnik Zabrze,Bainović F.,39:26,"4450,19","26,51","6,77",22,"8,92","262,98","943,52","1755,60","1477,16","2,01",12424_filter_live_1.pdf,False,1,21,2020-07-06 Wisła Płock 1 - 0 Górnik Zabrze,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3312,2020-08-23,Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała,Górnik Zabrze,Bainović F.,8:40,"1230,20","26,78","8,52",9,"0,00","137,67","423,80","340,99","323,21","4,53",12455_filter_live_1.pdf,False,0,9,2020-08-23 Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3313,2020-12-07,Wisła Płock 0 - 1 Górnik Zabrze,Górnik Zabrze,Bainović F.,4:33,"540,27","31,51","7,12",7,"43,26","98,36","88,66","140,49","158,89","10,61",12542_filter_live_1.pdf,False,1,6,2020-12-07 Wisła Płock 0 - 1 Górnik Zabrze,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3314,2020-09-25,Górnik Zabrze 0 - 0 Wisła Kraków,Górnik Zabrze,Bainović F.,15:34,"1623,68","27,00","6,26",7,"0,00","93,54","365,36","574,11","570,70","19,97",12482_filter_live_1.pdf,False,0,7,2020-09-25 Górnik Zabrze 0 - 0 Wisła Kraków,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3315,2020-08-28,PGE FKS Stal Mielec 0 - 2 Górnik Zabrze,Górnik Zabrze,Bainović F.,29:11,"3627,69","29,89","7,46",16,"18,27","195,55","750,54","1469,05","1181,75","12,53",12458_filter_live_1.pdf,False,1,15,2020-08-28 PGE FKS Stal Mielec 0 - 2 Górnik Zabrze,2020/2021,Bainovic,F.,335,62163465,€ 39.000,€ 1.500,2022-06-30,Serbia,50,58,DM,2020-11-23,10,12,11,8,12,11,10,9,9,11,12,9,12,12,12,11,11,11,12,11,11,12,12,9,12,12,11,13,11,12,12,9,12,11,11,10
3316,2020-11-27,Górnik Zabrze 2 - 1 Pogoń Szczecin,Górnik Zabrze,Koj M.,10:18,"1342,93","27,72","7,82",9,"11,45","138,15","257,51","594,94","333,94","6,94",12529_filter_live_1.pdf,False,1,8,2020-11-27 Górnik Zabrze 2 - 1 Pogoń Szczecin,2020/2021,Koj,M.,155,36044695,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
3317,2020-11-20,Górnik Zabrze 1 - 2 Piast Gliwice,Górnik Zabrze,Koj M.,96:16,"11014,44","27,89","6,86",35,"25,66","563,18","2123,88","5048,30","3231,05","22,37",12514_filter_live_1.pdf,False,2,33,2020-11-20 Górnik Zabrze 1 - 2 Piast Gliwice,2020/2021,Koj,M.,155,36044695,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
3318,2020-09-19,Legia Warszawa 1 - 3 Górnik Zabrze,Górnik Zabrze,Koj M.,96:18,"11273,07","34,38","7,02",49,"211,30","612,39","2032,64","4925,28","3484,46","7,00",12475_filter_live_1.pdf,False,10,39,2020-09-19 Legia Warszawa 1 - 3 Górnik Zabrze,2020/2021,Koj,M.,155,36044695,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
3319,2021-02-27,Górnik Zabrze 1 - 2 Legia Warszawa,Górnik Zabrze,Koj M.,101:24,"10936,26","29,80","6,47",35,"74,74","559,32","2133,82","4737,02","3350,05","81,31",12620_filter_live_1.pdf,False,3,32,2021-02-27 Górnik Zabrze 1 - 2 Legia Warszawa,2020/2021,Koj,M.,155,36044695,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
3320,2020-12-07,Wisła Płock 0 - 1 Górnik Zabrze,Górnik Zabrze,Koj M.,13:07,"1717,06","24,56","7,85",6,"0,00","109,92","469,10","631,93","503,44","2,67",12542_filter_live_1.pdf,False,0,6,2020-12-07 Wisła Płock 0 - 1 Górnik Zabrze,2020/2021,Koj,M.,155,36044695,€ 26.000,€ 1.000,2021-06-30,Poland,52,53,DL,2020-11-23,3,4,6,6,9,4,13,9,15,12,10,4,13,12,16,10,17,9,11,11,11,11,9,9,13,13,11,12,10,10,15,14,11,10,14,15
