PDF Name;Date;Match Details;Match Length;Net Playing Time;Net Playing Time (1st half);Net Playing Time (2nd half);Team Name;Possession;Net Poss. Time;Net Poss. Time (1st half);Net Poss. Time (2nd half);Distance (m);Sprints;High Speed Runs;Sprint Distance (m);Top Speed (Player);Top Speed (Young Player);Top Speed (km/h);Max Distance (Player);Max Distance (Young Player);Max Distance (m);Max Sprints (Player);Max Sprints (Young Player);Max Sprints;Key;Season
12238_filter_live_1.pdf;2019-10-19;Legia Warszawa 2 - 1 Lech Poznań;0.1:33:11;0.0:56:45;0.0:26:36;0.0:30:9;Lech Poznań;47%;0.0:25:23;0.0:10:7;0.0:15:16;109297,61;90;478;1529,66;Jevtić D.;False;33,55;Moder J.;False;12049,54;Puchacz T.;False;15;2019-10-19 Legia Warszawa 2 - 1 Lech Poznań;2019/2020
12309_filter_live_1.pdf;2019-12-21;Lechia Gdańsk 0 - 3 Raków Częstochowa;0.1:35:16;0.1:0:5;0.0:29:38;0.0:30:27;Lechia Gdańsk;53%;0.0:32:14;0.0:15:49;0.0:16:25;107498,18;97;550;2130,25;Maloca M.;False;34,14;Mladenović F.;False;10672,65;Mladenović F.;False;14;2019-12-21 Lechia Gdańsk 0 - 3 Raków Częstochowa;2019/2020
12309_filter_live_1.pdf;2019-12-21;Lechia Gdańsk 0 - 3 Raków Częstochowa;0.1:35:16;0.1:0:5;0.0:29:38;0.0:30:27;Raków Częstochowa;47%;0.0:26:52;0.0:13:45;0.0:13:7;115530,99;123;581;2659,38;Musiolik S.;False;34,97;Babenko R.;False;11795,07;Domański M.;False;18;2019-12-21 Lechia Gdańsk 0 - 3 Raków Częstochowa;2019/2020
12269_filter_live_1.pdf;2019-11-22;Lech Poznań 3 - 0 Piast Gliwice;0.1:36:23;0.1:5:12;0.0:31:17;0.0:33:55;Lech Poznań;53%;0.0:34:11;0.0:17:5;0.0:17:6;117027,62;115;526;2195,18;Jóźwiak K.;False;32,45;Muhar K.;False;12188,48;Jóźwiak K.;False;18;2019-11-22 Lech Poznań 3 - 0 Piast Gliwice;2019/2020
12269_filter_live_1.pdf;2019-11-22;Lech Poznań 3 - 0 Piast Gliwice;0.1:36:23;0.1:5:12;0.0:31:17;0.0:33:55;Piast Gliwice;47%;0.0:30:29;0.0:13:57;0.0:16:32;116924,13;83;515;1646,68;Kirkeskov M.;False;33,03;Pietrowski M.;False;12383,16;Kirkeskov M.;False;14;2019-11-22 Lech Poznań 3 - 0 Piast Gliwice;2019/2020
12516_filter_live_1.pdf;2020-11-08;Legia Warszawa 2 - 1 Lech Poznań;0.1:34:43;0.0:57:19;0.0:31:1;0.0:26:18;Legia Warszawa;53%;0.0:30:35;0.0:16:57;0.0:13:38;111138,23;131;601;2447,99;Juranović J.;False;33,75;Kapustka B.;False;12125,92;Wszołek P.;False;21;2020-11-08 Legia Warszawa 2 - 1 Lech Poznań;2020/2021
12516_filter_live_1.pdf;2020-11-08;Legia Warszawa 2 - 1 Lech Poznań;0.1:34:43;0.0:57:19;0.0:31:1;0.0:26:18;Lech Poznań;47%;0.0:26:22;0.0:14:0;0.0:12:22;109839,37;129;612;2374,15;Puchacz T.;True;32,59;Sykora J.;False;11670,34;Czerwiński A.;False;22;2020-11-08 Legia Warszawa 2 - 1 Lech Poznań;2020/2021
12178_filter_live_1.pdf;2019-08-17;Jagiellonia Białystok 3 - 1 Górnik Zabrze;0.1:38:36;0.0:53:58;0.0:27:12;0.0:26:46;Jagiellonia Białystok;47%;0.0:24:23;0.0:14:18;0.0:10:5;117393,15;84;497;1699,06;Pospisil M.;False;33,56;Romanczuk T.;False;11856,36;Bida B.;False;12;2019-08-17 Jagiellonia Białystok 3 - 1 Górnik Zabrze;2019/2020
12178_filter_live_1.pdf;2019-08-17;Jagiellonia Białystok 3 - 1 Górnik Zabrze;0.1:38:36;0.0:53:58;0.0:27:12;0.0:26:46;Górnik Zabrze;53%;0.0:29:7;0.0:12:39;0.0:16:28;114135,53;71;501;1301,1;Jimenez J.;False;33,14;Matras M.;False;11102,5;Janża E.;False;11;2019-08-17 Jagiellonia Białystok 3 - 1 Górnik Zabrze;2019/2020
12491_filter_live_1.pdf;2020-10-03;Podbeskidzie Bielsko - Biała 1 - 0 PGE FKS Stal Mielec;0.1:36:17;0.0:59:39;0.0:28:32;0.0:31:7;Podbeskidzie Bielsko - Biała;45%;0.0:27:14;0.0:13:2;0.0:14:12;117558,77;113;543;2267,06;Danielak K.;False;32,5;Figiel R.;False;12583,4;Danielak K.;False;14;2020-10-03 Podbeskidzie Bielsko - Biała 1 - 0 PGE FKS Stal Mielec;2020/2021
12491_filter_live_1.pdf;2020-10-03;Podbeskidzie Bielsko - Biała 1 - 0 PGE FKS Stal Mielec;0.1:36:17;0.0:59:39;0.0:28:32;0.0:31:7;PGE FKS Stal Mielec;55%;0.0:31:51;0.0:15:17;0.0:16:34;112528,12;88;485;1756,22;Prokić A.;False;34,19;Urbańczyk M.;False;11859,96;Mak M.;False;11;2020-10-03 Podbeskidzie Bielsko - Biała 1 - 0 PGE FKS Stal Mielec;2020/2021
Pogoń Szczecin - Wisła Płock.pdf;2018-10-06;Pogoń Szczecin 4 - 0 Wisła Płock;0.1:33:46;0.0:45:6;0.0:25:33;0.0:19:33;Pogoń Szczecin;50%;0.0:21:24;0.0:12:31;0.0:8:53;108323,49;85;462;1465,65;Drygas K.;False;33,73;Kowalczyk S.;False;10693,2;Niepsuj D.;False;15;2018-10-06 Pogoń Szczecin 4 - 0 Wisła Płock;2018/2019
Pogoń Szczecin - Wisła Płock.pdf;2018-10-06;Pogoń Szczecin 4 - 0 Wisła Płock;0.1:33:46;0.0:45:6;0.0:25:33;0.0:19:33;Wisła Płock;50%;0.0:23:5;0.0:12:42;0.0:10:23;103669,65;80;438;1330,82;Ricardinho;False;33,25;Szymański D.;False;10923,03;Varela N.;False;13;2018-10-06 Pogoń Szczecin 4 - 0 Wisła Płock;2018/2019
12257_filter_live_1.pdf;2019-11-10;KGHM Zagłębie Lubin 2 - 2 Raków Częstochowa;0.1:38:22;0.0:58:2;0.0:29:52;0.0:28:10;KGHM Zagłębie Lubin;68%;0.0:40:4;0.0:22:36;0.0:17:28;112789,75;85;477;1550,1;Bohar D.;False;32,57;Slisz B.;False;11804,17;Bohar D.;False;13;2019-11-10 KGHM Zagłębie Lubin 2 - 2 Raków Częstochowa;2019/2020
12257_filter_live_1.pdf;2019-11-10;KGHM Zagłębie Lubin 2 - 2 Raków Częstochowa;0.1:38:22;0.0:58:2;0.0:29:52;0.0:28:10;Raków Częstochowa;32%;0.0:17:3;0.0:6:59;0.0:10:4;116104,49;100;538;1736,23;Malinowski P.;False;32,97;Schwarz P.;False;11928,59;Malinowski P.;False;19;2019-11-10 KGHM Zagłębie Lubin 2 - 2 Raków Częstochowa;2019/2020
Wisła Kraków - Cracovia.pdf;2019-03-17;Wisła Kraków 3 - 2 Cracovia;0.1:43:43;0.0:51:18;0.0:27:13;0.0:24:5;Wisła Kraków;50%;0.0:24:19;0.0:13:43;0.0:10:36;109360,18;99;455;2004,77;Peszko S.;False;32,08;Savicević V.;False;11789,67;Savicević V.;False;12;2019-03-17 Wisła Kraków 3 - 2 Cracovia;2018/2019
Wisła Kraków - Cracovia.pdf;2019-03-17;Wisła Kraków 3 - 2 Cracovia;0.1:43:43;0.0:51:18;0.0:27:13;0.0:24:5;Cracovia;50%;0.0:26:5;0.0:13:14;0.0:12:51;106020,18;81;441;1749,02;Wdowiak M.;False;35;Wdowiak M.;False;10861,1;Wdowiak M.;False;15;2019-03-17 Wisła Kraków 3 - 2 Cracovia;2018/2019
Lech Poznań - Lechia Gdańsk (2).pdf;2019-05-15;Lech Poznań 2 - 1 Lechia Gdańsk;0.1:39:16;0.0:57:58;0.0:30:50;0.0:27:8;Lech Poznań;52%;0.0:30:39;0.0:16:16;0.0:14:23;116139,8;113;543;2327,01;Wasielewski M.;False;33,28;Jevtić D.;False;11524,49;Tomasik P.;False;22;2019-05-15 Lech Poznań 2 - 1 Lechia Gdańsk;2018/2019
Lech Poznań - Lechia Gdańsk (2).pdf;2019-05-15;Lech Poznań 2 - 1 Lechia Gdańsk;0.1:39:16;0.0:57:58;0.0:30:50;0.0:27:8;Lechia Gdańsk;48%;0.0:26:50;0.0:14:19;0.0:12:31;116725,81;120;597;2363,81;Mladenović F.;False;33,35;Makowski T.;False;11985,26;Nunes J.;False;20;2019-05-15 Lech Poznań 2 - 1 Lechia Gdańsk;2018/2019
12262_filter_live_1.pdf;2019-11-09;Wisła Kraków 0 - 1 Arka Gdynia;0.1:36:48;0.0:50:57;0.0:26:11;0.0:24:46;Wisła Kraków;60%;0.0:29:40;0.0:15:36;0.0:14:4;108707,92;94;513;1538,4;Mak M.;False;32,01;Wojtkowski K.;False;11217,07;Niepsuj D.;False;18;2019-11-09 Wisła Kraków 0 - 1 Arka Gdynia;2019/2020
12262_filter_live_1.pdf;2019-11-09;Wisła Kraków 0 - 1 Arka Gdynia;0.1:36:48;0.0:50:57;0.0:26:11;0.0:24:46;Arka Gdynia;40%;0.0:20:17;0.0:10:13;0.0:10:4;110926,72;73;508;1346,14;Antonik K.;False;32,74;Zbozień D.;False;11494,34;Antonik K.;False;17;2019-11-09 Wisła Kraków 0 - 1 Arka Gdynia;2019/2020
12374_filter_live_1.pdf;2020-06-06;Pogoń Szczecin 1 - 0 Cracovia;0.1:36:14;0.0:51:51;0.0:26:39;0.0:25:12;Pogoń Szczecin;45%;0.0:22:23;0.0:13:38;0.0:8:45;112639,7;102;522;1581,01;Hostikka S.;False;33,03;Hostikka S.;False;11692,61;Hostikka S.;False;18;2020-06-06 Pogoń Szczecin 1 - 0 Cracovia;2019/2020
12374_filter_live_1.pdf;2020-06-06;Pogoń Szczecin 1 - 0 Cracovia;0.1:36:14;0.0:51:51;0.0:26:39;0.0:25:12;Cracovia;55%;0.0:28:44;0.0:12:29;0.0:16:15;110958,12;93;494;1497,14;Thiago;False;32,46;Rapa C.;False;11937,63;Thiago;False;16;2020-06-06 Pogoń Szczecin 1 - 0 Cracovia;2019/2020
Lechia Gdańsk - Wisła Kraków (2).pdf;2019-02-23;Lechia Gdańsk 1 - 0 Wisła Kraków;0.1:34:48;0.1:0:44;0.0:29:10;0.0:31:34;Lechia Gdańsk;47%;0.0:28:11;0.0:13:20;0.0:14:51;116088,8;99;513;2045,57;Michalak K.;False;34,57;Kubicki J.;False;12633,38;Mladenović F.;False;16;2019-02-23 Lechia Gdańsk 1 - 0 Wisła Kraków;2018/2019
Lechia Gdańsk - Wisła Kraków (2).pdf;2019-02-23;Lechia Gdańsk 1 - 0 Wisła Kraków;0.1:34:48;0.1:0:44;0.0:29:10;0.0:31:34;Wisła Kraków;53%;0.0:31:52;0.0:15:22;0.0:16:30;117133,3;96;512;1855,22;Plewka P.;False;32,38;Basha V.;False;11725,34;Kolar M.;False;16;2019-02-23 Lechia Gdańsk 1 - 0 Wisła Kraków;2018/2019
12610_filter_live_1.pdf;2021-02-20;Legia Warszawa 5 - 2 Wisła Płock;0.1:34:54;0.0:52:3;0.0:26:23;0.0:25:40;Legia Warszawa;53%;0.0:27:22;0.0:14:8;0.0:13:14;113499,11;122;558;2230,5;Kapustka B.;False;32,87;Slisz B.;True;12276,36;Kapustka B.;False;24;2021-02-20 Legia Warszawa 5 - 2 Wisła Płock;2020/2021
12610_filter_live_1.pdf;2021-02-20;Legia Warszawa 5 - 2 Wisła Płock;0.1:34:54;0.0:52:3;0.0:26:23;0.0:25:40;Wisła Płock;47%;0.0:23:34;0.0:11:40;0.0:11:54;118118,8;104;654;1831,8;Lagator D.;False;32,6;Lesniak F.;False;12049,05;Garcia A.;False;14;2021-02-20 Legia Warszawa 5 - 2 Wisła Płock;2020/2021
12263_filter_live_1.pdf;2019-11-09;Wisła Płock 0 - 0 Cracovia;0.1:37:53;0.0:46:1;0.0:24:54;0.0:21:7;Wisła Płock;47%;0.0:21:16;0.0:12:31;0.0:8:45;106494,94;89;467;1456,08;Cabezali A.;False;33,04;Szwoch M.;False;10979,27;Ricardinho;False;16;2019-11-09 Wisła Płock 0 - 0 Cracovia;2019/2020
12263_filter_live_1.pdf;2019-11-09;Wisła Płock 0 - 0 Cracovia;0.1:37:53;0.0:46:1;0.0:24:54;0.0:21:7;Cracovia;53%;0.0:24:2;0.0:11:59;0.0:12:3;106606,31;77;450;1339,88;Jablonsky D.;False;31,67;Hanca S.;False;10960,35;Lopes R.;False;11;2019-11-09 Wisła Płock 0 - 0 Cracovia;2019/2020
Cracovia - Zagłębie Sosnowiec.pdf;2019-03-09;Cracovia 2 - 1 Zagłębie Sosnowiec;0.1:37:41;0.0:50:39;0.0:24:49;0.0:25:50;Cracovia;51%;0.0:24:47;0.0:14:24;0.0:10:23;115120,28;112;540;2129,84;Rapa C.;False;32,77;Hanca S.;False;11688,48;Wdowiak M.;False;18;2019-03-09 Cracovia 2 - 1 Zagłębie Sosnowiec;2018/2019
Cracovia - Zagłębie Sosnowiec.pdf;2019-03-09;Cracovia 2 - 1 Zagłębie Sosnowiec;0.1:37:41;0.0:50:39;0.0:24:49;0.0:25:50;Zagłębie Sosnowiec;49%;0.0:24:55;0.0:9:55;0.0:15:0;113707,86;110;504;2089,8;Udovicić Ż.;False;33,83;Udovicić Ż.;False;12006,56;Udovicić Ż.;False;17;2019-03-09 Cracovia 2 - 1 Zagłębie Sosnowiec;2018/2019
Lech Poznań - Lechia Gdańsk.pdf;2018-11-04;Lech Poznań 0 - 1 Lechia Gdańsk;0.1:36:40;0.0:58:17;0.0:28:21;0.0:29:56;Lech Poznań;64%;0.0:37:41;0.0:17:41;0.0:20:0;113030,01;108;447;2077,33;Amaral J.;False;33,08;Gajos M.;False;11191,62;Kostewycz W.;False;19;2018-11-04 Lech Poznań 0 - 1 Lechia Gdańsk;2018/2019
Lech Poznań - Lechia Gdańsk.pdf;2018-11-04;Lech Poznań 0 - 1 Lechia Gdańsk;0.1:36:40;0.0:58:17;0.0:28:21;0.0:29:56;Lechia Gdańsk;36%;0.0:19:55;0.0:10:24;0.0:9:31;118778,26;106;514;2059,63;Nunes J.;False;34,16;Kubicki J.;False;13217,76;Michalak K.;False;20;2018-11-04 Lech Poznań 0 - 1 Lechia Gdańsk;2018/2019
Korona Kielce - Lech Poznań.pdf;2019-03-30;Korona Kielce 0 - 0 Lech Poznań;0.1:36:16;0.0:54:36;0.0:28:4;0.0:26:32;Korona Kielce;47%;0.0:25:55;0.0:12:51;0.0:13:4;112953,63;93;533;1703,04;Kosakiewicz Ł.;False;32,25;Arweładze W.;False;12025,92;Kosakiewicz Ł.;False;19;2019-03-30 Korona Kielce 0 - 0 Lech Poznań;2018/2019
Korona Kielce - Lech Poznań.pdf;2019-03-30;Korona Kielce 0 - 0 Lech Poznań;0.1:36:16;0.0:54:36;0.0:28:4;0.0:26:32;Lech Poznań;53%;0.0:27:39;0.0:14:54;0.0:12:45;112855,22;81;478;1575,02;Tomasik P.;False;33,66;Gajos M.;False;11255,79;Tomasik P.;False;19;2019-03-30 Korona Kielce 0 - 0 Lech Poznań;2018/2019
12643_filter_live_1.pdf;2021-03-20;Raków Częstochowa 0 - 0 Górnik Zabrze;0.1:33:18;0.0:50:56;0.0:24:40;0.0:26:16;Raków Częstochowa;57%;0.0:29:26;0.0:15:22;0.0:14:4;108661,14;99;549;1570,85;Tudor F.;False;33,8;Kun P.;False;11017,64;Kun P.;False;14;2021-03-20 Raków Częstochowa 0 - 0 Górnik Zabrze;2020/2021
12643_filter_live_1.pdf;2021-03-20;Raków Częstochowa 0 - 0 Górnik Zabrze;0.1:33:18;0.0:50:56;0.0:24:40;0.0:26:16;Górnik Zabrze;43%;0.0:20:35;0.0:8:53;0.0:11:42;108242,04;77;514;1267,82;Wiśniewski P.;False;32,85;Kubica K.;True;11091,41;Masouras G.;False;14;2021-03-20 Raków Częstochowa 0 - 0 Górnik Zabrze;2020/2021
12179_filter_live_1.pdf;2019-08-19;Korona Kielce 0 - 1 Pogoń Szczecin;0.1:36:12;0.0:52:27;0.0:26:13;0.0:26:14;Korona Kielce;56%;0.0:29:51;0.0:14:51;0.0:15:0;102673,02;89;411;1503,16;Cebula M.;False;32,73;Żubrowski J.;False;10634,82;Gardawski M.;False;17;2019-08-19 Korona Kielce 0 - 1 Pogoń Szczecin;2019/2020
12179_filter_live_1.pdf;2019-08-19;Korona Kielce 0 - 1 Pogoń Szczecin;0.1:36:12;0.0:52:27;0.0:26:13;0.0:26:14;Pogoń Szczecin;44%;0.0:22:4;0.0:10:56;0.0:11:8;110188,53;92;460;1467,58;Zech B.;False;33,09;Kozulj Z.;False;11175,06;Nunes R.;False;14;2019-08-19 Korona Kielce 0 - 1 Pogoń Szczecin;2019/2020
Lechia Gdańsk - Zagłębie Lubin (2).pdf;2019-05-12;Lechia Gdańsk 1 - 1 KGHM Zagłębie Lubin;0.1:35:7;0.0:55:59;0.0:27:47;0.0:28:12;Lechia Gdańsk;51%;0.0:28:25;0.0:13:11;0.0:15:14;115197,66;88;588;1702,88;Michalak K.;False;33,23;Kubicki J.;False;12423,82;Mladenović F.;False;12;2019-05-12 Lechia Gdańsk 1 - 1 KGHM Zagłębie Lubin;2018/2019
Lechia Gdańsk - Zagłębie Lubin (2).pdf;2019-05-12;Lechia Gdańsk 1 - 1 KGHM Zagłębie Lubin;0.1:35:7;0.0:55:59;0.0:27:47;0.0:28:12;KGHM Zagłębie Lubin;49%;0.0:26:34;0.0:14:0;0.0:12:34;117772,29;103;540;1879,38;Czerwiński A.;False;33,69;Slisz B.;False;12905,18;Pawłowski B.;False;16;2019-05-12 Lechia Gdańsk 1 - 1 KGHM Zagłębie Lubin;2018/2019
Miedź Legnica - Górnik Zabrze.pdf;2018-08-05;Miedź Legnica 1 - 3 Górnik Zabrze;0.1:37:10;0.0:57:29;0.0:29:25;0.0:28:4;Miedź Legnica;60%;0.0:34:11;0.0:16:29;0.0:17:42;110526,95;118;474;2448,81;Piasecki F.;False;32,96;Marquitos;False;11286,71;Kwame Adu F.;False;17;2018-08-05 Miedź Legnica 1 - 3 Górnik Zabrze;2018/2019
Miedź Legnica - Górnik Zabrze.pdf;2018-08-05;Miedź Legnica 1 - 3 Górnik Zabrze;0.1:37:10;0.0:57:29;0.0:29:25;0.0:28:4;Górnik Zabrze;40%;0.0:22:56;0.0:12:49;0.0:10:7;117044,66;98;524;1831,92;Smuga D.;False;33,37;Michalski K.;False;12217,75;Angulo I.;False;17;2018-08-05 Miedź Legnica 1 - 3 Górnik Zabrze;2018/2019
12618_filter_live_1.pdf;2021-02-27;PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk;0.1:38:39;0.0:50:18;0.0:23:55;0.0:26:23;PGE FKS Stal Mielec;59%;0.0:29:44;0.0:14:33;0.0:15:11;111437,19;82;460;1748,96;Kolew A.;False;33,84;Domański M.;False;12176,18;Getinger K.;False;16;2021-02-27 PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk;2020/2021
12618_filter_live_1.pdf;2021-02-27;PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk;0.1:38:39;0.0:50:18;0.0:23:55;0.0:26:23;Lechia Gdańsk;41%;0.0:19:15;0.0:8:57;0.0:10:18;109081,11;75;465;1551,63;Gajos M.;False;34,14;Kubicki J.;False;11836,82;Ceesay J.;False;13;2021-02-27 PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk;2020/2021
12455_filter_live_1.pdf;2020-08-23;Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała;0.1:36:27;0.0:54:58;0.0:28:20;0.0:26:38;Górnik Zabrze;55%;0.0:30:12;0.0:16:13;0.0:13:59;116156,59;108;531;1900,17;Gryszkiewicz A.;True;32,67;Nowak B.;False;11196,37;Krawczyk P.;False;16;2020-08-23 Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała;2020/2021
12455_filter_live_1.pdf;2020-08-23;Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała;0.1:36:27;0.0:54:58;0.0:28:20;0.0:26:38;Podbeskidzie Bielsko - Biała;45%;0.0:24:1;0.0:11:40;0.0:12:21;110984,55;83;489;1397,52;Danielak K.;False;33,5;Bieroński J.;True;10594,51;Danielak K.;False;11;2020-08-23 Górnik Zabrze 4 - 2 Podbeskidzie Bielsko - Biała;2020/2021
12332_filter_live_1.pdf;2020-02-22;Piast Gliwice 1 - 0 Cracovia;0.1:34:49;0.0:57:47;0.0:28:8;0.0:29:39;Piast Gliwice;52%;0.0:28:18;0.0:14:47;0.0:13:31;112463,81;95;506;2098,89;Felix J.;False;31,81;Felix J.;False;11790,89;Rymaniak B.;False;17;2020-02-22 Piast Gliwice 1 - 0 Cracovia;2019/2020
12332_filter_live_1.pdf;2020-02-22;Piast Gliwice 1 - 0 Cracovia;0.1:34:49;0.0:57:47;0.0:28:8;0.0:29:39;Cracovia;48%;0.0:28:37;0.0:13:3;0.0:15:34;114544,91;85;530;1681,18;Siplak M.;False;32,63;Lusiusz S.;False;12101,63;Rapa C.;False;12;2020-02-22 Piast Gliwice 1 - 0 Cracovia;2019/2020
