,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,aerialReach,commandofArea,communication,eccentricity,firstTouch,handling,kicking,oneonOnes,passing,punchingTendency,reflexes,rushingoutTendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength,freeKickTaking,penaltyTaking,technique
186,2020-12-14,Lechia Gdańsk 0 - 1 Wisła Płock,Lechia Gdańsk,Kuciak D.,94:19,"4202,67","22,26","2,67",4,"0,00","40,32","171,91","698,65","3258,00","33,79",12547_filter_live_1.pdf,False,0,4,2020-12-14 Lechia Gdańsk 0 - 1 Wisła Płock,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
187,2021-02-05,Lechia Gdańsk 1 - 1 Warta Poznań,Lechia Gdańsk,Kuciak D.,95:22,"4472,68","23,56","2,81",3,"0,00","34,83","194,11","952,09","3265,08","26,57",12592_filter_live_1.pdf,False,0,3,2021-02-05 Lechia Gdańsk 1 - 1 Warta Poznań,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
188,2021-03-06,Podbeskidzie Bielsko - Biała 2 - 2 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,95:32,"4741,10","22,76","2,98",3,"0,00","26,55","153,58","831,64","3651,94","77,39",12626_filter_live_1.pdf,False,0,3,2021-03-06 Podbeskidzie Bielsko - Biała 2 - 2 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
189,2020-10-28,Wisła Kraków 1 - 3 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,93:22,"4386,17","24,65","2,82",2,"0,00","23,16","98,93","920,96","3324,89","18,23",12494_filter_live_1.pdf,False,0,2,2020-10-28 Wisła Kraków 1 - 3 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
190,2021-04-17,Lechia Gdańsk 2 - 2 Piast Gliwice,Lechia Gdańsk,Kuciak D.,97:19,"4372,83","22,00","2,70",0,"0,00","0,00","129,94","890,10","3294,12","49,27",12674_filter_live_1.pdf,False,0,0,2021-04-17 Lechia Gdańsk 2 - 2 Piast Gliwice,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
191,2021-04-10,Śląsk Wrocław 1 - 1 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,95:27,"4431,18","22,34","2,79",3,"0,00","34,14","183,58","722,23","3430,32","60,91",12660_filter_live_1.pdf,False,0,3,2021-04-10 Śląsk Wrocław 1 - 1 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
192,2020-12-19,Cracovia 0 - 3 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,96:38,"653,91","18,00","0,41",0,"0,00","0,00","19,55","72,16","436,26","125,94",12553_filter_live_1.pdf,False,0,0,2020-12-19 Cracovia 0 - 3 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
193,2021-02-27,PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,101:04,"5045,61","25,99","2,99",3,"0,00","26,92","314,43","1093,28","3462,47","148,51",12618_filter_live_1.pdf,False,0,3,2021-02-27 PGE FKS Stal Mielec 0 - 1 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
194,2020-09-13,Górnik Zabrze 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,95:35,"4986,36","23,63","3,13",4,"0,00","41,24","230,81","1096,73","3440,59","176,99",12466_filter_live_1.pdf,False,0,4,2020-09-13 Górnik Zabrze 3 - 0 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
195,2020-09-19,Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,Lechia Gdańsk,Kuciak D.,97:57,"4358,72","18,29","2,67",0,"0,00","0,00","119,28","821,32","3392,13","25,99",12474_filter_live_1.pdf,False,0,0,2020-09-19 Lechia Gdańsk 4 - 2 PGE FKS Stal Mielec,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
196,2020-07-12,Lech Poznań 3 - 2 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,95:45,"4580,50","20,51","2,87",2,"0,00","13,29","209,97","992,46","3274,64","90,14",12432_filter_live_1.pdf,False,0,2,2020-07-12 Lech Poznań 3 - 2 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
197,2021-02-20,Lechia Gdańsk 2 - 0 Górnik Zabrze,Lechia Gdańsk,Kuciak D.,96:42,"4704,03","20,80","2,92",0,"0,00","0,00","186,36","1046,46","3451,02","20,19",12612_filter_live_1.pdf,False,0,0,2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
198,2021-05-08,Lechia Gdańsk 1 - 1 Cracovia,Lechia Gdańsk,Kuciak D.,100:45,"4475,83","24,75","2,67",2,"0,00","24,34","203,92","909,26","3298,30","40,01",12706_filter_live_1.pdf,False,0,2,2021-05-08 Lechia Gdańsk 1 - 1 Cracovia,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
199,2021-03-19,Pogoń Szczecin 1 - 0 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,94:22,"4666,32","23,19","2,97",3,"0,00","33,69","252,85","964,90","3354,30","60,58",12641_filter_live_1.pdf,False,0,3,2021-03-19 Pogoń Szczecin 1 - 0 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
200,2021-04-30,Wisła Płock 1 - 3 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,98:10,"4800,05","25,42","2,93",4,"0,00","38,55","119,79","969,77","3619,15","52,79",12701_filter_live_1.pdf,False,0,4,2021-04-30 Wisła Płock 1 - 3 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
201,2020-09-26,Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,Lechia Gdańsk,Kuciak D.,94:14,"4884,07","25,78","3,11",4,"0,00","54,69","247,51","968,22","3567,88","45,77",12484_filter_live_1.pdf,False,0,4,2020-09-26 Lechia Gdańsk 4 - 0 Podbeskidzie Bielsko - Biała,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
202,2020-10-23,KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,95:02,"5152,00","23,97","3,25",5,"0,00","72,45","343,82","960,22","3703,56","71,95",12505_filter_live_1.pdf,False,0,5,2020-10-23 KGHM Zagłębie Lubin 1 - 1 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
203,2020-07-15,Lechia Gdańsk 0 - 0 Legia Warszawa,Lechia Gdańsk,Kuciak D.,93:42,"4886,52","29,20","3,13",3,"11,42","24,48","244,86","1026,87","3548,24","30,65",12437_filter_live_1.pdf,False,1,2,2020-07-15 Lechia Gdańsk 0 - 0 Legia Warszawa,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
204,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Lechia Gdańsk,Kuciak D.,96:10,"5185,17","24,15","3,24",8,"0,00","139,12","449,01","1157,51","3409,70","29,83",12563_filter_live_1.pdf,False,0,8,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
205,2021-03-13,Lechia Gdańsk 2 - 0 Wisła Kraków,Lechia Gdańsk,Kuciak D.,96:40,"4940,04","23,76","3,07",4,"0,00","96,43","228,23","1173,07","3416,83","25,48",12635_filter_live_1.pdf,False,0,4,2021-03-13 Lechia Gdańsk 2 - 0 Wisła Kraków,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
206,2020-12-05,Legia Warszawa 2 - 0 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,96:39,"4860,67","24,62","3,02",3,"0,00","25,66","336,92","1136,68","3278,54","82,87",12539_filter_live_1.pdf,False,0,3,2020-12-05 Legia Warszawa 2 - 0 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
207,2021-04-25,Lechia Gdańsk 0 - 1 Legia Warszawa,Lechia Gdańsk,Kuciak D.,96:52,"4717,73","19,94","2,92",0,"0,00","0,00","203,60","1014,76","3462,38","31,36",12695_filter_live_1.pdf,False,0,0,2021-04-25 Lechia Gdańsk 0 - 1 Legia Warszawa,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
208,2021-04-20,Lech Poznań 3 - 0 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,94:22,"4102,83","20,48","2,61",0,"0,00","0,00","138,64","740,68","3168,03","55,48",12682_filter_live_1.pdf,False,0,0,2021-04-20 Lech Poznań 3 - 0 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
209,2020-10-19,Lechia Gdańsk 0 - 1 Pogoń Szczecin,Lechia Gdańsk,Kuciak D.,98:19,"4100,74","23,83","2,50",3,"0,00","53,86","116,28","670,31","3225,67","34,62",12500_filter_live_1.pdf,False,0,3,2020-10-19 Lechia Gdańsk 0 - 1 Pogoń Szczecin,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
210,2020-11-30,Lechia Gdańsk 1 - 0 Lech Poznań,Lechia Gdańsk,Kuciak D.,94:41,"4483,97","26,39","2,84",0,"0,00","0,00","168,37","1004,84","3259,77","34,22",12530_filter_live_1.pdf,False,0,0,2020-11-30 Lechia Gdańsk 1 - 0 Lech Poznań,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
211,2020-08-29,Lechia Gdańsk 1 - 3 Raków Częstochowa,Lechia Gdańsk,Kuciak D.,97:10,"4288,64","27,95","2,65",0,"0,00","0,00","177,38","875,86","3102,69","111,69",12459_filter_live_1.pdf,False,0,0,2020-08-29 Lechia Gdańsk 1 - 3 Raków Częstochowa,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
212,2020-07-04,Lechia Gdańsk 0 - 3 Cracovia,Lechia Gdańsk,Kuciak D.,95:08,"4409,70","27,86","2,78",4,"29,21","19,53","312,66","970,02","2982,85","95,43",12421_filter_live_1.pdf,False,2,2,2020-07-04 Lechia Gdańsk 0 - 3 Cracovia,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
213,2021-04-05,Lechia Gdańsk 3 - 1 KGHM Zagłębie Lubin,Lechia Gdańsk,Kuciak D.,94:24,"4359,28","20,99","2,77",0,"0,00","0,00","109,28","891,96","3322,20","35,84",12655_filter_live_1.pdf,False,0,0,2021-04-05 Lechia Gdańsk 3 - 1 KGHM Zagłębie Lubin,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
214,2021-02-13,Raków Częstochowa 0 - 1 Lechia Gdańsk,Lechia Gdańsk,Kuciak D.,96:38,"4979,68","21,10","3,09",2,"0,00","13,42","134,59","1131,37","3643,23","57,07",12603_filter_live_1.pdf,False,0,2,2021-02-13 Raków Częstochowa 0 - 1 Lechia Gdańsk,2020/2021,Kuciak,D.,39,7560127,€ 70.000,€ 4.600,2022-06-30,Slovakia,61,62,GK,2020-11-23,14,14,14,9,9,15,8,14,7,10,16,14,13,8,13,14,12,13,11,16,6,11,5,13,13,4,14,8,11,14,16,13,8,6,13,7,3,7
215,2020-10-02,Raków Częstochowa 3 - 0 Wisła Płock,Raków Częstochowa,Szumski J.,94:43,"5119,84","26,23","3,24",3,"8,19","24,39","289,29","1028,07","3597,50","172,40",12489_filter_live_1.pdf,False,1,2,2020-10-02 Raków Częstochowa 3 - 0 Wisła Płock,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
216,2020-09-18,Podbeskidzie Bielsko - Biała 1 - 4 Raków Częstochowa,Raków Częstochowa,Szumski J.,96:10,"5046,31","22,17","3,15",2,"0,00","16,96","174,09","757,84","4044,65","52,77",12477_filter_live_1.pdf,False,0,2,2020-09-18 Podbeskidzie Bielsko - Biała 1 - 4 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
217,2020-10-25,Raków Częstochowa 2 - 1 PGE FKS Stal Mielec,Raków Częstochowa,Szumski J.,94:47,"5127,49","30,03","3,25",7,"10,20","50,84","309,64","982,42","3446,33","328,06",12509_filter_live_1.pdf,False,1,6,2020-10-25 Raków Częstochowa 2 - 1 PGE FKS Stal Mielec,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
218,2020-12-05,Śląsk Wrocław 1 - 0 Raków Częstochowa,Raków Częstochowa,Szumski J.,94:10,"5965,52","26,13","3,80",8,"0,00","104,91","328,32","1163,58","4337,44","31,27",12543_filter_live_1.pdf,False,0,8,2020-12-05 Śląsk Wrocław 1 - 0 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
219,2020-11-29,Raków Częstochowa 1 - 0 Warta Poznań,Raków Częstochowa,Szumski J.,95:10,"5597,56","29,99","3,53",8,"15,07","76,74","330,34","1114,25","3967,57","93,59",12536_filter_live_1.pdf,False,1,7,2020-11-29 Raków Częstochowa 1 - 0 Warta Poznań,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
220,2020-09-26,Cracovia 2 - 2 Raków Częstochowa,Raków Częstochowa,Szumski J.,99:31,"4919,00","24,05","2,97",2,"0,00","16,97","142,15","713,60","4000,93","45,35",12483_filter_live_1.pdf,False,0,2,2020-09-26 Cracovia 2 - 2 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
221,2020-11-22,Lech Poznań 3 - 3 Raków Częstochowa,Raków Częstochowa,Szumski J.,94:40,"5428,86","27,08","3,44",5,"21,86","81,62","335,52","1019,65","3913,72","56,49",12524_filter_live_1.pdf,False,1,4,2020-11-22 Lech Poznań 3 - 3 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
222,2020-11-08,Raków Częstochowa 0 - 0 Wisła Kraków,Raków Częstochowa,Szumski J.,96:54,"3267,40","21,37","2,02",2,"0,00","22,42","191,65","570,38","1737,82","745,13",12518_filter_live_1.pdf,False,0,2,2020-11-08 Raków Częstochowa 0 - 0 Wisła Kraków,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
223,2020-10-17,Górnik Zabrze 1 - 3 Raków Częstochowa,Raków Częstochowa,Szumski J.,95:54,"5478,05","21,26","3,43",0,"0,00","0,00","248,29","1149,29","4049,64","30,83",12498_filter_live_1.pdf,False,0,0,2020-10-17 Górnik Zabrze 1 - 3 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
224,2020-09-14,Raków Częstochowa 2 - 1 KGHM Zagłębie Lubin,Raków Częstochowa,Szumski J.,96:26,"5236,53","23,78","3,26",3,"0,00","26,68","185,14","930,22","3946,66","147,83",12469_filter_live_1.pdf,False,0,3,2020-09-14 Raków Częstochowa 2 - 1 KGHM Zagłębie Lubin,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
225,2020-08-29,Lechia Gdańsk 1 - 3 Raków Częstochowa,Raków Częstochowa,Szumski J.,97:10,"5209,85","26,68","3,22",4,"0,00","55,40","211,27","763,31","4150,31","29,56",12459_filter_live_1.pdf,False,0,4,2020-08-29 Lechia Gdańsk 1 - 3 Raków Częstochowa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
226,2020-08-22,Raków Częstochowa 1 - 2 Legia Warszawa,Raków Częstochowa,Szumski J.,99:08,"5409,78","24,98","3,27",7,"0,00","73,65","285,65","979,53","3976,02","94,93",12452_filter_live_1.pdf,False,0,7,2020-08-22 Raków Częstochowa 1 - 2 Legia Warszawa,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
227,2020-07-18,Raków Częstochowa 2 - 1 Wisła Płock,Raków Częstochowa,Szumski J.,100:16,"5034,16","21,03","3,01",2,"0,00","20,08","355,83","679,79","3951,50","26,96",12443_filter_live_1.pdf,False,0,2,2020-07-18 Raków Częstochowa 2 - 1 Wisła Płock,2020/2021,Szumski,J.,53,96009983,€ 49.500,€ 725,2021-06-30,Poland,54,56,GK,2020-11-23,14,10,9,5,9,13,11,13,11,12,14,11,12,5,10,12,12,12,11,13,6,8,5,10,13,9,13,10,14,9,15,15,11,7,9,7,1,8
228,2021-02-15,Górnik Zabrze 2 - 1 PGE FKS Stal Mielec,Górnik Zabrze,Chudy M.,96:58,"5330,81","30,28","3,30",8,"0,00","104,64","308,97","1173,03","3687,84","56,33",12607_filter_live_1.pdf,False,0,8,2021-02-15 Górnik Zabrze 2 - 1 PGE FKS Stal Mielec,2020/2021,Chudy,M.,23,63004646,€ 77.000,€ 1.500,2021-06-30,Slovakia,56,58,GK,2020-11-23,8,12,12,10,2,13,11,12,3,12,14,10,14,8,12,14,15,14,13,12,14,12,5,13,14,6,2,11,13,15,15,12,8,10,15,1,3,3
229,2021-04-24,Górnik Zabrze 0 - 2 Wisła Płock,Górnik Zabrze,Chudy M.,95:26,"4846,23","22,32","3,05",3,"0,00","23,84","210,33","738,67","3839,53","33,86",12690_filter_live_1.pdf,False,0,3,2021-04-24 Górnik Zabrze 0 - 2 Wisła Płock,2020/2021,Chudy,M.,23,63004646,€ 77.000,€ 1.500,2021-06-30,Slovakia,56,58,GK,2020-11-23,8,12,12,10,2,13,11,12,3,12,14,10,14,8,12,14,15,14,13,12,14,12,5,13,14,6,2,11,13,15,15,12,8,10,15,1,3,3
230,2021-05-03,Cracovia 1 - 0 Górnik Zabrze,Górnik Zabrze,Chudy M.,96:43,"4821,96","24,57","2,99",4,"0,00","42,28","198,74","891,22","3637,36","52,36",12696_filter_live_1.pdf,False,0,4,2021-05-03 Cracovia 1 - 0 Górnik Zabrze,2020/2021,Chudy,M.,23,63004646,€ 77.000,€ 1.500,2021-06-30,Slovakia,56,58,GK,2020-11-23,8,12,12,10,2,13,11,12,3,12,14,10,14,8,12,14,15,14,13,12,14,12,5,13,14,6,2,11,13,15,15,12,8,10,15,1,3,3
231,2021-04-16,Górnik Zabrze 1 - 1 Śląsk Wrocław,Górnik Zabrze,Chudy M.,95:39,"5010,93","26,51","3,14",9,"11,47","125,89","162,04","1147,06","3547,84","16,63",12673_filter_live_1.pdf,False,1,8,2021-04-16 Górnik Zabrze 1 - 1 Śląsk Wrocław,2020/2021,Chudy,M.,23,63004646,€ 77.000,€ 1.500,2021-06-30,Slovakia,56,58,GK,2020-11-23,8,12,12,10,2,13,11,12,3,12,14,10,14,8,12,14,15,14,13,12,14,12,5,13,14,6,2,11,13,15,15,12,8,10,15,1,3,3
