,Date,Match Details,club,Player Name,MinsPlayed,TotalDistance(m),TopSpeed(km/h),AvgSpeed(km/h),HighIntensityActivity,Sprints(> 25.20 km/h)Dist (m),HSR(19.81-25.20 km/h)Dist (m),Distance (m)14.41-19.80km/h,7.21-14.40km/h,0.73-7.20km/h,< 0.72km/h,PDF Name,Young Player,Sprints(> 25.20 km/h) No,HSR(19.81-25.20 km/h) No,Key,season,lastName,firstName,Unnamed: 0,id,values,wages,contractexpires,nation,currentAbility,potentialAbility,position,date,corners,crossing,dribbling,finishing,firstTouch,freeKickTaking,heading,longShots,longThrows,marking,passing,penaltyTaking,tackling,technique,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,offtheBall,positioning,teamwork,vision,workRate,acceleration,agility,balance,jumpingReach,naturalFitness,pace,stamina,strength
311,2020-10-24,Śląsk Wrocław 1 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,95:20,"11918,49","29,33","7,50",56,"192,63","629,45","2583,36","4854,01","3621,85","37,19",12511_filter_live_1.pdf,False,9,47,2020-10-24 Śląsk Wrocław 1 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
312,2020-09-11,Jagiellonia Białystok 2 - 2 Podbeskidzie Bielsko - Biała,Jagiellonia Białystok,Romanczuk T.,98:23,"12703,48","32,05","7,75",63,"85,59","835,16","2754,15","5049,44","3935,95","43,19",12467_filter_live_1.pdf,False,5,58,2020-09-11 Jagiellonia Białystok 2 - 2 Podbeskidzie Bielsko - Biała,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
313,2020-10-30,Pogoń Szczecin 3 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,97:17,"10994,64","30,08","6,78",63,"108,17","787,70","2320,45","4257,64","3421,91","98,77",12492_filter_live_1.pdf,False,6,57,2020-10-30 Pogoń Szczecin 3 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
314,2021-03-20,Lech Poznań 2 - 3 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,95:19,"12731,80","30,82","8,01",67,"109,03","1006,35","3168,46","5056,45","3273,67","117,84",12644_filter_live_1.pdf,False,5,62,2021-03-20 Lech Poznań 2 - 3 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
315,2020-12-05,Jagiellonia Białystok 4 - 3 Warta Poznań,Jagiellonia Białystok,Romanczuk T.,96:45,"11836,25","28,99","7,34",53,"40,71","745,91","2322,61","4471,37","4189,86","65,79",12544_filter_live_1.pdf,False,2,51,2020-12-05 Jagiellonia Białystok 4 - 3 Warta Poznań,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
316,2021-04-09,Jagiellonia Białystok 2 - 1 Cracovia,Jagiellonia Białystok,Romanczuk T.,96:20,"12208,29","31,61","7,60",66,"177,00","816,44","2826,94","4708,79","3637,05","42,07",12656_filter_live_1.pdf,False,10,56,2021-04-09 Jagiellonia Białystok 2 - 1 Cracovia,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
317,2021-04-05,Jagiellonia Białystok 0 - 1 Śląsk Wrocław,Jagiellonia Białystok,Romanczuk T.,95:38,"12138,66","30,28","7,62",80,"137,72","1038,72","2957,96","4347,60","3648,79","7,87",12654_filter_live_1.pdf,False,7,73,2021-04-05 Jagiellonia Białystok 0 - 1 Śląsk Wrocław,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
318,2020-10-17,Jagiellonia Białystok 2 - 1 Lech Poznań,Jagiellonia Białystok,Romanczuk T.,97:18,"12193,60","30,14","7,52",70,"230,29","824,75","2638,73","4583,34","3877,76","38,73",12499_filter_live_1.pdf,False,13,57,2020-10-17 Jagiellonia Białystok 2 - 1 Lech Poznań,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
319,2021-02-20,Podbeskidzie Bielsko - Biała 1 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,23:19,"3028,74","30,11","7,79",20,"83,79","238,18","671,74","1123,37","907,71","3,95",12611_filter_live_1.pdf,False,3,17,2021-02-20 Podbeskidzie Bielsko - Biała 1 - 1 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
320,2021-04-25,Warta Poznań 2 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,95:17,"11513,67","30,33","7,25",73,"110,72","976,78","2658,28","3740,83","3729,85","297,21",12693_filter_live_1.pdf,False,8,65,2021-04-25 Warta Poznań 2 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
321,2020-11-28,PGE FKS Stal Mielec 3 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,48:08,"5928,07","30,13","7,39",22,"96,99","225,52","1089,83","2547,62","1922,35","45,76",12533_filter_live_1.pdf,False,4,18,2020-11-28 PGE FKS Stal Mielec 3 - 1 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
322,2021-03-12,Jagiellonia Białystok 0 - 1 Pogoń Szczecin,Jagiellonia Białystok,Romanczuk T.,99:30,"11668,92","30,16","7,04",78,"180,69","908,93","2610,03","4351,00","3564,24","54,03",12633_filter_live_1.pdf,False,9,69,2021-03-12 Jagiellonia Białystok 0 - 1 Pogoń Szczecin,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
323,2021-02-27,Jagiellonia Białystok 0 - 1 Piast Gliwice,Jagiellonia Białystok,Romanczuk T.,96:56,"12514,57","29,17","7,75",60,"116,14","738,21","2860,31","5157,65","3622,99","19,27",12619_filter_live_1.pdf,False,7,53,2021-02-27 Jagiellonia Białystok 0 - 1 Piast Gliwice,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
324,2020-07-12,Piast Gliwice 2 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,94:25,"11837,32","29,84","7,52",63,"63,39","863,01","2334,03","4564,22","3973,94","38,73",12431_filter_live_1.pdf,False,5,58,2020-07-12 Piast Gliwice 2 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
325,2020-07-19,Lech Poznań 4 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,95:24,"11238,15","26,68","7,07",44,"61,44","549,01","2093,95","4388,64","4056,18","88,93",12448_filter_live_1.pdf,False,5,39,2020-07-19 Lech Poznań 4 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
326,2020-08-29,Legia Warszawa 1 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,100:50,"12221,61","31,52","7,27",59,"116,29","657,37","2587,92","4765,12","3948,72","146,19",12461_filter_live_1.pdf,False,6,53,2020-08-29 Legia Warszawa 1 - 2 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
327,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,96:10,"11910,29","29,64","7,43",51,"101,16","611,33","2508,19","5018,60","3650,03","20,98",12563_filter_live_1.pdf,False,5,46,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
328,2020-07-15,Jagiellonia Białystok 2 - 1 Śląsk Wrocław,Jagiellonia Białystok,Romanczuk T.,94:19,"11099,26","29,96","7,06",57,"94,51","760,68","1622,65","4438,37","4079,73","103,32",12440_filter_live_1.pdf,False,8,49,2020-07-15 Jagiellonia Białystok 2 - 1 Śląsk Wrocław,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
329,2020-12-20,Jagiellonia Białystok 1 - 0 Górnik Zabrze,Jagiellonia Białystok,Romanczuk T.,95:08,"11728,04","31,85","7,40",59,"212,46","623,65","2220,84","4740,00","3914,56","16,53",12554_filter_live_1.pdf,False,9,50,2020-12-20 Jagiellonia Białystok 1 - 0 Górnik Zabrze,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
330,2021-02-07,Wisła Kraków 2 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,93:12,"10954,56","30,54","7,05",50,"133,34","705,11","2190,98","4053,71","3835,03","36,39",12598_filter_live_1.pdf,False,4,46,2021-02-07 Wisła Kraków 2 - 0 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
331,2020-08-24,Jagiellonia Białystok 1 - 1 Wisła Kraków,Jagiellonia Białystok,Romanczuk T.,98:15,"11834,86","31,42","7,23",53,"111,22","724,24","1882,89","4988,46","4041,81","86,24",12456_filter_live_1.pdf,False,5,48,2020-08-24 Jagiellonia Białystok 1 - 1 Wisła Kraków,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
332,2020-09-21,Piast Gliwice 0 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,94:42,"11993,25","30,47","7,60",63,"153,62","888,85","2465,22","4395,48","4035,21","54,87",12476_filter_live_1.pdf,False,9,54,2020-09-21 Piast Gliwice 0 - 1 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
333,2020-07-05,Pogoń Szczecin 2 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,98:12,"11579,09","28,61","7,08",49,"117,26","587,43","2220,82","4202,79","4152,59","298,20",12422_filter_live_1.pdf,False,7,42,2020-07-05 Pogoń Szczecin 2 - 2 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
334,2021-04-28,Jagiellonia Białystok 0 - 0 Raków Częstochowa,Jagiellonia Białystok,Romanczuk T.,98:35,"12568,77","30,73","7,65",79,"197,97","983,02","2788,66","4903,26","3656,34","39,52",12697_filter_live_1.pdf,False,11,68,2021-04-28 Jagiellonia Białystok 0 - 0 Raków Częstochowa,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
335,2020-12-13,Raków Częstochowa 3 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,101:55,"11391,32","28,72","6,71",57,"120,69","641,54","2547,84","3945,55","3940,11","195,59",12549_filter_live_1.pdf,False,8,49,2020-12-13 Raków Częstochowa 3 - 2 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
336,2021-05-07,Górnik Zabrze 3 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,58:04,"7426,40","27,49","7,67",40,"49,06","490,37","1767,89","2892,46","2220,04","6,58",12704_filter_live_1.pdf,False,4,36,2021-05-07 Górnik Zabrze 3 - 1 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
337,2021-04-21,Jagiellonia Białystok 3 - 3 PGE FKS Stal Mielec,Jagiellonia Białystok,Romanczuk T.,96:42,"12605,84","31,01","7,82",74,"144,52","839,97","2910,67","4616,10","3960,71","133,87",12684_filter_live_1.pdf,False,8,66,2021-04-21 Jagiellonia Białystok 3 - 3 PGE FKS Stal Mielec,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
338,2020-09-26,Jagiellonia Białystok 0 - 1 KGHM Zagłębie Lubin,Jagiellonia Białystok,Romanczuk T.,98:24,"12313,86","29,74","7,51",72,"128,55","882,36","2684,33","4296,62","4253,07","68,93",12485_filter_live_1.pdf,False,10,62,2020-09-26 Jagiellonia Białystok 0 - 1 KGHM Zagłębie Lubin,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
339,2021-04-18,Wisła Płock 2 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Romanczuk T.,80:24,"10368,03","31,44","7,74",51,"130,76","608,17","2224,44","4094,24","3243,39","67,03",12678_filter_live_1.pdf,False,7,44,2021-04-18 Wisła Płock 2 - 2 Jagiellonia Białystok,2020/2021,Romanczuk,T.,109,96061971,€ 235.000,€ 3.100,2023-06-30,Poland,58,63,DC,2020-11-23,8,9,9,10,11,9,13,10,9,13,12,6,13,9,10,13,13,11,13,12,15,10,14,12,14,13,10,14,11,9,12,13,13,11,14,14
340,2020-10-24,Śląsk Wrocław 1 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,95:20,"11318,61","30,42","7,12",77,"263,66","918,17","2086,65","4499,64","3500,81","49,68",12511_filter_live_1.pdf,False,15,62,2020-10-24 Śląsk Wrocław 1 - 0 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
341,2020-11-07,Cracovia 3 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,94:15,"10758,76","30,50","6,85",63,"293,94","674,64","2169,86","3851,37","3560,52","208,43",12513_filter_live_1.pdf,False,13,50,2020-11-07 Cracovia 3 - 1 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
342,2020-09-11,Jagiellonia Białystok 2 - 2 Podbeskidzie Bielsko - Biała,Jagiellonia Białystok,Imaz J.,98:23,"12545,63","29,52","7,65",74,"235,95","952,28","2425,43","5233,27","3664,78","33,92",12467_filter_live_1.pdf,False,13,61,2020-09-11 Jagiellonia Białystok 2 - 2 Podbeskidzie Bielsko - Biała,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
343,2020-10-30,Pogoń Szczecin 3 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,87:20,"9624,46","29,44","6,61",63,"149,76","858,46","1797,51","3869,11","2900,84","48,78",12492_filter_live_1.pdf,False,8,55,2020-10-30 Pogoń Szczecin 3 - 0 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
344,2021-03-20,Lech Poznań 2 - 3 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,32:32,"4207,30","30,75","7,76",24,"17,84","342,40","790,70","1763,57","1292,79","0,00",12644_filter_live_1.pdf,False,1,23,2021-03-20 Lech Poznań 2 - 3 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
345,2020-12-05,Jagiellonia Białystok 4 - 3 Warta Poznań,Jagiellonia Białystok,Imaz J.,96:45,"11557,13","30,93","7,17",67,"305,54","861,45","1935,32","4815,27","3604,63","34,92",12544_filter_live_1.pdf,False,13,54,2020-12-05 Jagiellonia Białystok 4 - 3 Warta Poznań,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
346,2021-04-09,Jagiellonia Białystok 2 - 1 Cracovia,Jagiellonia Białystok,Imaz J.,96:20,"11827,02","31,31","7,37",67,"269,14","904,26","2384,71","4701,31","3539,48","28,12",12656_filter_live_1.pdf,False,10,57,2021-04-09 Jagiellonia Białystok 2 - 1 Cracovia,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
347,2021-04-05,Jagiellonia Białystok 0 - 1 Śląsk Wrocław,Jagiellonia Białystok,Imaz J.,95:38,"11239,28","32,40","7,05",62,"197,24","860,68","2178,78","4148,11","3774,28","80,19",12654_filter_live_1.pdf,False,7,55,2021-04-05 Jagiellonia Białystok 0 - 1 Śląsk Wrocław,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
348,2020-10-17,Jagiellonia Białystok 2 - 1 Lech Poznań,Jagiellonia Białystok,Imaz J.,91:04,"11221,69","31,75","7,39",91,"247,54","1098,04","2120,51","4440,49","3268,06","47,05",12499_filter_live_1.pdf,False,17,74,2020-10-17 Jagiellonia Białystok 2 - 1 Lech Poznań,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
349,2021-02-20,Podbeskidzie Bielsko - Biała 1 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,97:19,"11526,36","29,85","7,11",82,"215,52","1032,52","2120,89","4367,81","3707,74","81,88",12611_filter_live_1.pdf,False,14,68,2021-02-20 Podbeskidzie Bielsko - Biała 1 - 1 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
350,2021-04-25,Warta Poznań 2 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,88:04,"10350,75","32,07","7,05",59,"178,12","932,06","1712,45","3976,60","3353,40","198,12",12693_filter_live_1.pdf,False,11,48,2021-04-25 Warta Poznań 2 - 0 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
351,2020-11-28,PGE FKS Stal Mielec 3 - 1 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,94:28,"11654,95","31,33","7,40",70,"217,10","792,50","1980,44","5003,49","3456,36","205,06",12533_filter_live_1.pdf,False,12,58,2020-11-28 PGE FKS Stal Mielec 3 - 1 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
352,2020-11-23,Jagiellonia Białystok 5 - 2 Wisła Płock,Jagiellonia Białystok,Imaz J.,93:21,"11085,65","30,63","7,12",75,"246,64","986,59","1960,75","4365,29","3429,39","96,99",12522_filter_live_1.pdf,False,12,63,2020-11-23 Jagiellonia Białystok 5 - 2 Wisła Płock,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
353,2020-07-12,Piast Gliwice 2 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,94:25,"11271,49","28,83","7,16",55,"116,09","694,68","1950,70","4901,58","3508,55","99,89",12431_filter_live_1.pdf,False,7,48,2020-07-12 Piast Gliwice 2 - 0 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
354,2020-07-19,Lech Poznań 4 - 0 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,95:24,"10837,33","30,13","6,82",64,"231,27","746,25","2007,65","4178,13","3595,23","78,80",12448_filter_live_1.pdf,False,13,51,2020-07-19 Lech Poznań 4 - 0 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
355,2020-08-29,Legia Warszawa 1 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,62:24,"8256,41","32,27","7,94",61,"171,46","769,02","1526,76","3331,86","2274,52","182,79",12461_filter_live_1.pdf,False,6,55,2020-08-29 Legia Warszawa 1 - 2 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
356,2021-01-30,Lechia Gdańsk 0 - 2 Jagiellonia Białystok,Jagiellonia Białystok,Imaz J.,90:53,"10931,56","31,01","7,22",59,"211,95","766,20","1823,42","4827,34","3268,84","33,81",12563_filter_live_1.pdf,False,7,52,2021-01-30 Lechia Gdańsk 0 - 2 Jagiellonia Białystok,2020/2021,Imaz,J.,83,67102055,€ 450.000,€ 2.600,2022-06-30,Spain,57,63,AMC,2020-11-23,9,12,13,13,13,9,10,11,6,6,12,10,6,14,12,12,12,12,12,13,14,13,8,14,8,13,13,12,12,12,12,8,11,12,11,9
